Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?,source_file,sent_date,sent_time,year,month,month_name,hour_of_day,day_of_week_num,day_of_week,is_weekend
125329,2/14/25 2:43 PM,Chicken Pastry,Pastries,Main Menu,Food,6.75,2.0,False,synthetic_2025_02.csv,2025-02-14,14:43:00,2025,2,February,14,4,Friday,False
125330,2/14/25 3:03 PM,Chicken Pastry,Pastries,Main Menu,Food,6.75,2.0,False,synthetic_2025_02.csv,2025-02-14,15:03:00,2025,2,February,15,4,Friday,False
125331,2/14/25 7:22 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,1.0,False,synthetic_2025_02.csv,2025-02-14,07:22:00,2025,2,February,7,4,Friday,False
125332,2/14/25 6:51 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,3.0,False,synthetic_2025_02.csv,2025-02-14,06:51:00,2025,2,February,6,4,Friday,False
125333,2/14/25 2:53 PM,Chicken Pastry,Pastries,Main Menu,Food,6.75,3.0,False,synthetic_2025_02.csv,2025-02-14,14:53:00,2025,2,February,14,4,Friday,False
125334,2/14/25 9:12 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,2.0,False,synthetic_2025_02.csv,2025-02-14,09:12:00,2025,2,February,9,4,Friday,False
125335,2/14/25 2:00 PM,Beef Pastry,Pastries,Main Menu,Food,6.95,3.0,False,synthetic_2025_02.csv,2025-02-14,14:00:00,2025,2,February,14,4,Friday,False
125336,2/14/25 11:51 AM,Beef Pastry,Pastries,Main Menu,Food,6.6,3.0,False,synthetic_2025_02.csv,2025-02-14,11:51:00,2025,2,February,11,4,Friday,False
125337,2/14/25 12:12 PM,Beef Pastry,Pastries,Main Menu,Food,6.95,1.0,False,synthetic_2025_02.csv,2025-02-14,12:12:00,2025,2,February,12,4,Friday,False
125338,2/14/25 11:05 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,2.0,False,synthetic_2025_02.csv,2025-02-14,11:05:00,2025,2,February,11,4,Friday,False
125339,2/14/25 3:31 PM,Guava Pastry,Pastries,Main Menu,Food,5.78,3.0,False,synthetic_2025_02.csv,2025-02-14,15:31:00,2025,2,February,15,4,Friday,False
125340,2/14/25 1:22 PM,Guava Pastry,Pastries,Main Menu,Food,5.22,1.0,False,synthetic_2025_02.csv,2025-02-14,13:22:00,2025,2,February,13,4,Friday,False
125341,2/14/25 3:10 PM,Guava Pastry,Pastries,Main Menu,Food,5.5,2.0,False,synthetic_2025_02.csv,2025-02-14,15:10:00,2025,2,February,15,4,Friday,False
125342,2/14/25 6:42 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,1.0,False,synthetic_2025_02.csv,2025-02-14,06:42:00,2025,2,February,6,4,Friday,False
125343,2/14/25 10:54 AM,Latte,Coffee,Main Menu,Beverage,6.04,3.0,False,synthetic_2025_02.csv,2025-02-14,10:54:00,2025,2,February,10,4,Friday,False
125344,2/14/25 3:33 PM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_02.csv,2025-02-14,15:33:00,2025,2,February,15,4,Friday,False
125345,2/14/25 5:35 PM,Latte,Coffee,Main Menu,Beverage,6.04,2.0,False,synthetic_2025_02.csv,2025-02-14,17:35:00,2025,2,February,17,4,Friday,False
125346,2/14/25 11:04 AM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_02.csv,2025-02-14,11:04:00,2025,2,February,11,4,Friday,False
125347,2/14/25 10:12 AM,Latte,Coffee,Main Menu,Beverage,6.04,3.0,False,synthetic_2025_02.csv,2025-02-14,10:12:00,2025,2,February,10,4,Friday,False
125348,2/14/25 12:09 PM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_02.csv,2025-02-14,12:09:00,2025,2,February,12,4,Friday,False
125349,2/14/25 12:29 PM,Latte,Coffee,Main Menu,Beverage,5.46,2.0,False,synthetic_2025_02.csv,2025-02-14,12:29:00,2025,2,February,12,4,Friday,False
125350,2/14/25 10:04 AM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_02.csv,2025-02-14,10:04:00,2025,2,February,10,4,Friday,False
125351,2/14/25 12:17 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,1.0,False,synthetic_2025_02.csv,2025-02-14,12:17:00,2025,2,February,12,4,Friday,False
125352,2/14/25 11:54 AM,Cappuccino,Coffee,Main Menu,Beverage,5.78,2.0,False,synthetic_2025_02.csv,2025-02-14,11:54:00,2025,2,February,11,4,Friday,False
125353,2/14/25 8:00 AM,Cappuccino,Coffee,Main Menu,Beverage,5.78,3.0,False,synthetic_2025_02.csv,2025-02-14,08:00:00,2025,2,February,8,4,Friday,False
125354,2/14/25 4:38 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,1.0,False,synthetic_2025_02.csv,2025-02-14,16:38:00,2025,2,February,16,4,Friday,False
125355,2/14/25 11:20 AM,Cappuccino,Coffee,Main Menu,Beverage,5.5,2.0,False,synthetic_2025_02.csv,2025-02-14,11:20:00,2025,2,February,11,4,Friday,False
125356,2/14/25 6:25 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,1.0,False,synthetic_2025_02.csv,2025-02-14,18:25:00,2025,2,February,18,4,Friday,False
125357,2/14/25 2:25 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,2.0,False,synthetic_2025_02.csv,2025-02-14,14:25:00,2025,2,February,14,4,Friday,False
125358,2/14/25 8:02 AM,Cappuccino,Coffee,Main Menu,Beverage,5.5,1.0,False,synthetic_2025_02.csv,2025-02-14,08:02:00,2025,2,February,8,4,Friday,False
125359,2/14/25 1:29 PM,Cold Brew,Coffee,Main Menu,Beverage,5.25,3.0,False,synthetic_2025_02.csv,2025-02-14,13:29:00,2025,2,February,13,4,Friday,False
125360,2/14/25 1:16 PM,Cold Brew,Coffee,Main Menu,Beverage,5.25,2.0,False,synthetic_2025_02.csv,2025-02-14,13:16:00,2025,2,February,13,4,Friday,False
125361,2/14/25 5:37 PM,Cold Brew,Coffee,Main Menu,Beverage,5.25,3.0,False,synthetic_2025_02.csv,2025-02-14,17:37:00,2025,2,February,17,4,Friday,False
125362,2/14/25 11:52 AM,Cold Brew,Coffee,Main Menu,Beverage,5.25,1.0,False,synthetic_2025_02.csv,2025-02-14,11:52:00,2025,2,February,11,4,Friday,False
125363,2/14/25 2:58 PM,Cold Brew,Coffee,Main Menu,Beverage,5.25,2.0,False,synthetic_2025_02.csv,2025-02-14,14:58:00,2025,2,February,14,4,Friday,False
125364,2/14/25 2:49 PM,Cold Brew,Coffee,Main Menu,Beverage,5.25,3.0,False,synthetic_2025_02.csv,2025-02-14,14:49:00,2025,2,February,14,4,Friday,False
125365,2/14/25 2:29 PM,Cold Brew,Coffee,Main Menu,Beverage,5.25,2.0,False,synthetic_2025_02.csv,2025-02-14,14:29:00,2025,2,February,14,4,Friday,False
125366,2/14/25 11:03 AM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,1.0,False,synthetic_2025_02.csv,2025-02-14,11:03:00,2025,2,February,11,4,Friday,False
125367,2/14/25 8:42 AM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,2.0,False,synthetic_2025_02.csv,2025-02-14,08:42:00,2025,2,February,8,4,Friday,False
125368,2/14/25 12:20 PM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,2.0,False,synthetic_2025_02.csv,2025-02-14,12:20:00,2025,2,February,12,4,Friday,False
125369,2/14/25 10:24 AM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,3.0,False,synthetic_2025_02.csv,2025-02-14,10:24:00,2025,2,February,10,4,Friday,False
125370,2/14/25 12:29 PM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,2.0,False,synthetic_2025_02.csv,2025-02-14,12:29:00,2025,2,February,12,4,Friday,False
125371,2/14/25 9:02 AM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.56,1.0,False,synthetic_2025_02.csv,2025-02-14,09:02:00,2025,2,February,9,4,Friday,False
125372,2/14/25 11:23 AM,Fruit Smoothie,Beverages,Main Menu,Beverage,5.94,1.0,False,synthetic_2025_02.csv,2025-02-14,11:23:00,2025,2,February,11,4,Friday,False
125373,2/14/25 2:40 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,5.94,3.0,False,synthetic_2025_02.csv,2025-02-14,14:40:00,2025,2,February,14,4,Friday,False
125374,2/14/25 9:04 AM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.25,3.0,False,synthetic_2025_02.csv,2025-02-14,09:04:00,2025,2,February,9,4,Friday,False
125375,2/14/25 6:21 AM,Coffee Beans 12oz,Retail,Main Menu,Retail,16.8,2.0,False,synthetic_2025_02.csv,2025-02-14,06:21:00,2025,2,February,6,4,Friday,False
125376,2/14/25 10:42 AM,House Sauce,Retail,Main Menu,Retail,8.5,1.0,False,synthetic_2025_02.csv,2025-02-14,10:42:00,2025,2,February,10,4,Friday,False
125377,2/14/25 3:34 PM,House Sauce,Retail,Main Menu,Retail,8.5,1.0,False,synthetic_2025_02.csv,2025-02-14,15:34:00,2025,2,February,15,4,Friday,False
125378,2/15/25 9:37 AM,Cheese Bread,Breads,Main Menu,Food,4.27,2.0,False,synthetic_2025_02.csv,2025-02-15,09:37:00,2025,2,February,9,5,Saturday,True
125379,2/15/25 8:40 AM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_02.csv,2025-02-15,08:40:00,2025,2,February,8,5,Saturday,True
125380,2/15/25 2:12 PM,Cheese Bread,Breads,Main Menu,Food,4.5,2.0,False,synthetic_2025_02.csv,2025-02-15,14:12:00,2025,2,February,14,5,Saturday,True
125381,2/15/25 11:12 AM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_02.csv,2025-02-15,11:12:00,2025,2,February,11,5,Saturday,True
125382,2/15/25 9:57 AM,Cheese Bread,Breads,Main Menu,Food,4.27,2.0,False,synthetic_2025_02.csv,2025-02-15,09:57:00,2025,2,February,9,5,Saturday,True
125383,2/15/25 10:52 AM,Cheese Bread,Breads,Main Menu,Food,4.5,1.0,False,synthetic_2025_02.csv,2025-02-15,10:52:00,2025,2,February,10,5,Saturday,True
125384,2/15/25 11:35 AM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_02.csv,2025-02-15,11:35:00,2025,2,February,11,5,Saturday,True
125385,2/15/25 11:00 AM,Cheese Bread,Breads,Main Menu,Food,4.27,3.0,False,synthetic_2025_02.csv,2025-02-15,11:00:00,2025,2,February,11,5,Saturday,True
125386,2/15/25 6:54 AM,Cheese Bread,Breads,Main Menu,Food,4.27,2.0,False,synthetic_2025_02.csv,2025-02-15,06:54:00,2025,2,February,6,5,Saturday,True
125387,2/15/25 1:56 PM,Corn Cake,Breads,Main Menu,Food,4.99,1.0,False,synthetic_2025_02.csv,2025-02-15,13:56:00,2025,2,February,13,5,Saturday,True
125388,2/15/25 3:24 PM,Corn Cake,Breads,Main Menu,Food,5.25,1.0,False,synthetic_2025_02.csv,2025-02-15,15:24:00,2025,2,February,15,5,Saturday,True
125389,2/15/25 11:58 AM,Corn Cake,Breads,Main Menu,Food,5.25,3.0,False,synthetic_2025_02.csv,2025-02-15,11:58:00,2025,2,February,11,5,Saturday,True
125390,2/15/25 1:11 PM,Corn Cake,Breads,Main Menu,Food,5.25,1.0,False,synthetic_2025_02.csv,2025-02-15,13:11:00,2025,2,February,13,5,Saturday,True
125391,2/15/25 10:51 AM,Corn Cake,Breads,Main Menu,Food,5.25,2.0,False,synthetic_2025_02.csv,2025-02-15,10:51:00,2025,2,February,10,5,Saturday,True
125392,2/15/25 10:02 AM,Corn Cake,Breads,Main Menu,Food,5.25,3.0,False,synthetic_2025_02.csv,2025-02-15,10:02:00,2025,2,February,10,5,Saturday,True
125393,2/15/25 1:34 PM,Chicken Pastry,Pastries,Main Menu,Food,6.41,1.0,False,synthetic_2025_02.csv,2025-02-15,13:34:00,2025,2,February,13,5,Saturday,True
125394,2/15/25 7:27 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,3.0,False,synthetic_2025_02.csv,2025-02-15,07:27:00,2025,2,February,7,5,Saturday,True
125395,2/15/25 3:20 PM,Chicken Pastry,Pastries,Main Menu,Food,6.75,3.0,False,synthetic_2025_02.csv,2025-02-15,15:20:00,2025,2,February,15,5,Saturday,True
125396,2/15/25 6:29 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,3.0,False,synthetic_2025_02.csv,2025-02-15,06:29:00,2025,2,February,6,5,Saturday,True
125397,2/15/25 9:33 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,2.0,False,synthetic_2025_02.csv,2025-02-15,09:33:00,2025,2,February,9,5,Saturday,True
125398,2/15/25 10:15 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,2.0,False,synthetic_2025_02.csv,2025-02-15,10:15:00,2025,2,February,10,5,Saturday,True
125399,2/15/25 1:51 PM,Guava Pastry,Pastries,Main Menu,Food,5.5,1.0,False,synthetic_2025_02.csv,2025-02-15,13:51:00,2025,2,February,13,5,Saturday,True
125400,2/15/25 5:44 PM,Guava Pastry,Pastries,Main Menu,Food,5.5,3.0,False,synthetic_2025_02.csv,2025-02-15,17:44:00,2025,2,February,17,5,Saturday,True
125401,2/15/25 9:29 AM,Guava Pastry,Pastries,Main Menu,Food,5.22,1.0,False,synthetic_2025_02.csv,2025-02-15,09:29:00,2025,2,February,9,5,Saturday,True
125402,2/15/25 2:58 PM,Guava Pastry,Pastries,Main Menu,Food,5.5,1.0,False,synthetic_2025_02.csv,2025-02-15,14:58:00,2025,2,February,14,5,Saturday,True
125403,2/15/25 3:22 PM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_02.csv,2025-02-15,15:22:00,2025,2,February,15,5,Saturday,True
125404,2/15/25 1:37 PM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_02.csv,2025-02-15,13:37:00,2025,2,February,13,5,Saturday,True
125405,2/15/25 7:15 AM,Latte,Coffee,Main Menu,Beverage,5.46,1.0,False,synthetic_2025_02.csv,2025-02-15,07:15:00,2025,2,February,7,5,Saturday,True
125406,2/15/25 3:42 PM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_02.csv,2025-02-15,15:42:00,2025,2,February,15,5,Saturday,True
125407,2/15/25 1:46 PM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_02.csv,2025-02-15,13:46:00,2025,2,February,13,5,Saturday,True
125408,2/15/25 7:34 AM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_02.csv,2025-02-15,07:34:00,2025,2,February,7,5,Saturday,True
125409,2/15/25 12:49 PM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_02.csv,2025-02-15,12:49:00,2025,2,February,12,5,Saturday,True
125410,2/15/25 2:45 PM,Latte,Coffee,Main Menu,Beverage,5.75,3.0,False,synthetic_2025_02.csv,2025-02-15,14:45:00,2025,2,February,14,5,Saturday,True
125411,2/15/25 11:28 AM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_02.csv,2025-02-15,11:28:00,2025,2,February,11,5,Saturday,True
125412,2/15/25 11:40 AM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_02.csv,2025-02-15,11:40:00,2025,2,February,11,5,Saturday,True
125413,2/15/25 9:00 AM,Latte,Coffee,Main Menu,Beverage,5.75,3.0,False,synthetic_2025_02.csv,2025-02-15,09:00:00,2025,2,February,9,5,Saturday,True
125414,2/15/25 1:19 PM,Latte,Coffee,Main Menu,Beverage,6.04,3.0,False,synthetic_2025_02.csv,2025-02-15,13:19:00,2025,2,February,13,5,Saturday,True
125415,2/15/25 3:51 PM,Latte,Coffee,Main Menu,Beverage,5.46,1.0,False,synthetic_2025_02.csv,2025-02-15,15:51:00,2025,2,February,15,5,Saturday,True
125416,2/15/25 3:56 PM,Latte,Coffee,Main Menu,Beverage,5.46,3.0,False,synthetic_2025_02.csv,2025-02-15,15:56:00,2025,2,February,15,5,Saturday,True
125417,2/15/25 1:27 PM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_02.csv,2025-02-15,13:27:00,2025,2,February,13,5,Saturday,True
125418,2/15/25 9:53 AM,Latte,Coffee,Main Menu,Beverage,5.75,3.0,False,synthetic_2025_02.csv,2025-02-15,09:53:00,2025,2,February,9,5,Saturday,True
125419,2/15/25 11:58 AM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_02.csv,2025-02-15,11:58:00,2025,2,February,11,5,Saturday,True
125420,2/15/25 12:27 PM,Cappuccino,Coffee,Main Menu,Beverage,5.78,1.0,False,synthetic_2025_02.csv,2025-02-15,12:27:00,2025,2,February,12,5,Saturday,True
125421,2/15/25 4:45 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,2.0,False,synthetic_2025_02.csv,2025-02-15,16:45:00,2025,2,February,16,5,Saturday,True
125422,2/15/25 12:13 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,1.0,False,synthetic_2025_02.csv,2025-02-15,12:13:00,2025,2,February,12,5,Saturday,True
125423,2/15/25 3:17 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,2.0,False,synthetic_2025_02.csv,2025-02-15,15:17:00,2025,2,February,15,5,Saturday,True
125424,2/15/25 10:24 AM,Cappuccino,Coffee,Main Menu,Beverage,5.22,1.0,False,synthetic_2025_02.csv,2025-02-15,10:24:00,2025,2,February,10,5,Saturday,True
125425,2/15/25 1:38 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,1.0,False,synthetic_2025_02.csv,2025-02-15,13:38:00,2025,2,February,13,5,Saturday,True
125426,2/15/25 11:43 AM,Cappuccino,Coffee,Main Menu,Beverage,5.5,1.0,False,synthetic_2025_02.csv,2025-02-15,11:43:00,2025,2,February,11,5,Saturday,True
125427,2/15/25 6:46 AM,Cappuccino,Coffee,Main Menu,Beverage,5.78,3.0,False,synthetic_2025_02.csv,2025-02-15,06:46:00,2025,2,February,6,5,Saturday,True
125428,2/15/25 11:52 AM,Cappuccino,Coffee,Main Menu,Beverage,5.5,2.0,False,synthetic_2025_02.csv,2025-02-15,11:52:00,2025,2,February,11,5,Saturday,True
125429,2/15/25 1:49 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,3.0,False,synthetic_2025_02.csv,2025-02-15,13:49:00,2025,2,February,13,5,Saturday,True
125430,2/15/25 6:34 PM,Cappuccino,Coffee,Main Menu,Beverage,5.22,3.0,False,synthetic_2025_02.csv,2025-02-15,18:34:00,2025,2,February,18,5,Saturday,True
125431,2/15/25 11:41 AM,Cappuccino,Coffee,Main Menu,Beverage,5.5,2.0,False,synthetic_2025_02.csv,2025-02-15,11:41:00,2025,2,February,11,5,Saturday,True
125432,2/15/25 4:37 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,3.0,False,synthetic_2025_02.csv,2025-02-15,16:37:00,2025,2,February,16,5,Saturday,True
125433,2/15/25 2:07 PM,Cold Brew,Coffee,Main Menu,Beverage,5.51,1.0,False,synthetic_2025_02.csv,2025-02-15,14:07:00,2025,2,February,14,5,Saturday,True
125434,2/15/25 9:49 AM,Cold Brew,Coffee,Main Menu,Beverage,5.25,2.0,False,synthetic_2025_02.csv,2025-02-15,09:49:00,2025,2,February,9,5,Saturday,True
125435,2/15/25 2:14 PM,Cold Brew,Coffee,Main Menu,Beverage,4.99,1.0,False,synthetic_2025_02.csv,2025-02-15,14:14:00,2025,2,February,14,5,Saturday,True
125436,2/15/25 2:38 PM,Cold Brew,Coffee,Main Menu,Beverage,5.51,1.0,False,synthetic_2025_02.csv,2025-02-15,14:38:00,2025,2,February,14,5,Saturday,True
125437,2/15/25 1:23 PM,Cold Brew,Coffee,Main Menu,Beverage,4.99,1.0,False,synthetic_2025_02.csv,2025-02-15,13:23:00,2025,2,February,13,5,Saturday,True
125438,2/15/25 1:35 PM,Cold Brew,Coffee,Main Menu,Beverage,5.25,3.0,False,synthetic_2025_02.csv,2025-02-15,13:35:00,2025,2,February,13,5,Saturday,True
125439,2/15/25 11:48 AM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,2.0,False,synthetic_2025_02.csv,2025-02-15,11:48:00,2025,2,February,11,5,Saturday,True
125440,2/15/25 2:29 PM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,2.0,False,synthetic_2025_02.csv,2025-02-15,14:29:00,2025,2,February,14,5,Saturday,True
125441,2/15/25 4:59 PM,Hot Chocolate,Beverages,Main Menu,Beverage,4.51,1.0,False,synthetic_2025_02.csv,2025-02-15,16:59:00,2025,2,February,16,5,Saturday,True
125442,2/15/25 3:15 PM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,3.0,False,synthetic_2025_02.csv,2025-02-15,15:15:00,2025,2,February,15,5,Saturday,True
125443,2/15/25 2:50 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.56,3.0,False,synthetic_2025_02.csv,2025-02-15,14:50:00,2025,2,February,14,5,Saturday,True
125444,2/15/25 10:26 AM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.25,2.0,False,synthetic_2025_02.csv,2025-02-15,10:26:00,2025,2,February,10,5,Saturday,True
125445,2/15/25 3:09 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.56,1.0,False,synthetic_2025_02.csv,2025-02-15,15:09:00,2025,2,February,15,5,Saturday,True
125446,2/15/25 2:12 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.25,2.0,False,synthetic_2025_02.csv,2025-02-15,14:12:00,2025,2,February,14,5,Saturday,True
125447,2/15/25 12:40 PM,Coffee Beans 12oz,Retail,Main Menu,Retail,16.0,1.0,False,synthetic_2025_02.csv,2025-02-15,12:40:00,2025,2,February,12,5,Saturday,True
125448,2/15/25 10:12 AM,Coffee Beans 12oz,Retail,Main Menu,Retail,16.0,1.0,False,synthetic_2025_02.csv,2025-02-15,10:12:00,2025,2,February,10,5,Saturday,True
125449,2/15/25 2:32 PM,House Sauce,Retail,Main Menu,Retail,8.5,1.0,False,synthetic_2025_02.csv,2025-02-15,14:32:00,2025,2,February,14,5,Saturday,True
125450,2/16/25 10:57 AM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_02.csv,2025-02-16,10:57:00,2025,2,February,10,6,Sunday,True
125451,2/16/25 2:15 PM,Cheese Bread,Breads,Main Menu,Food,4.27,1.0,False,synthetic_2025_02.csv,2025-02-16,14:15:00,2025,2,February,14,6,Sunday,True
125452,2/16/25 9:14 AM,Cheese Bread,Breads,Main Menu,Food,4.73,3.0,False,synthetic_2025_02.csv,2025-02-16,09:14:00,2025,2,February,9,6,Sunday,True
125453,2/16/25 11:03 AM,Cheese Bread,Breads,Main Menu,Food,4.5,1.0,False,synthetic_2025_02.csv,2025-02-16,11:03:00,2025,2,February,11,6,Sunday,True
125454,2/16/25 12:06 PM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_02.csv,2025-02-16,12:06:00,2025,2,February,12,6,Sunday,True
125455,2/16/25 6:44 AM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_02.csv,2025-02-16,06:44:00,2025,2,February,6,6,Sunday,True
125456,2/16/25 7:12 AM,Cheese Bread,Breads,Main Menu,Food,4.73,2.0,False,synthetic_2025_02.csv,2025-02-16,07:12:00,2025,2,February,7,6,Sunday,True
125457,2/16/25 6:44 AM,Corn Cake,Breads,Main Menu,Food,5.51,1.0,False,synthetic_2025_02.csv,2025-02-16,06:44:00,2025,2,February,6,6,Sunday,True
125458,2/16/25 5:34 PM,Corn Cake,Breads,Main Menu,Food,5.25,2.0,False,synthetic_2025_02.csv,2025-02-16,17:34:00,2025,2,February,17,6,Sunday,True
125459,2/16/25 11:53 AM,Corn Cake,Breads,Main Menu,Food,5.25,2.0,False,synthetic_2025_02.csv,2025-02-16,11:53:00,2025,2,February,11,6,Sunday,True
125460,2/16/25 10:47 AM,Corn Cake,Breads,Main Menu,Food,4.99,3.0,False,synthetic_2025_02.csv,2025-02-16,10:47:00,2025,2,February,10,6,Sunday,True
125461,2/16/25 2:39 PM,Corn Cake,Breads,Main Menu,Food,5.25,1.0,False,synthetic_2025_02.csv,2025-02-16,14:39:00,2025,2,February,14,6,Sunday,True
125462,2/16/25 12:08 PM,Corn Cake,Breads,Main Menu,Food,4.99,2.0,False,synthetic_2025_02.csv,2025-02-16,12:08:00,2025,2,February,12,6,Sunday,True
125463,2/16/25 9:41 AM,Corn Cake,Breads,Main Menu,Food,4.99,2.0,False,synthetic_2025_02.csv,2025-02-16,09:41:00,2025,2,February,9,6,Sunday,True
125464,2/16/25 2:15 PM,Chicken Pastry,Pastries,Main Menu,Food,6.75,1.0,False,synthetic_2025_02.csv,2025-02-16,14:15:00,2025,2,February,14,6,Sunday,True
125465,2/16/25 7:59 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,3.0,False,synthetic_2025_02.csv,2025-02-16,07:59:00,2025,2,February,7,6,Sunday,True
125466,2/16/25 1:45 PM,Chicken Pastry,Pastries,Main Menu,Food,6.75,2.0,False,synthetic_2025_02.csv,2025-02-16,13:45:00,2025,2,February,13,6,Sunday,True
125467,2/16/25 2:59 PM,Chicken Pastry,Pastries,Main Menu,Food,6.41,3.0,False,synthetic_2025_02.csv,2025-02-16,14:59:00,2025,2,February,14,6,Sunday,True
125468,2/16/25 2:30 PM,Beef Pastry,Pastries,Main Menu,Food,6.95,1.0,False,synthetic_2025_02.csv,2025-02-16,14:30:00,2025,2,February,14,6,Sunday,True
125469,2/16/25 12:12 PM,Beef Pastry,Pastries,Main Menu,Food,6.95,2.0,False,synthetic_2025_02.csv,2025-02-16,12:12:00,2025,2,February,12,6,Sunday,True
125470,2/16/25 9:20 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,3.0,False,synthetic_2025_02.csv,2025-02-16,09:20:00,2025,2,February,9,6,Sunday,True
125471,2/16/25 11:38 AM,Beef Pastry,Pastries,Main Menu,Food,7.3,3.0,False,synthetic_2025_02.csv,2025-02-16,11:38:00,2025,2,February,11,6,Sunday,True
125472,2/16/25 4:46 PM,Guava Pastry,Pastries,Main Menu,Food,5.5,3.0,False,synthetic_2025_02.csv,2025-02-16,16:46:00,2025,2,February,16,6,Sunday,True
125473,2/16/25 7:47 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,3.0,False,synthetic_2025_02.csv,2025-02-16,07:47:00,2025,2,February,7,6,Sunday,True
125474,2/16/25 10:33 AM,Guava Pastry,Pastries,Main Menu,Food,5.78,2.0,False,synthetic_2025_02.csv,2025-02-16,10:33:00,2025,2,February,10,6,Sunday,True
125475,2/16/25 12:19 PM,Guava Pastry,Pastries,Main Menu,Food,5.78,1.0,False,synthetic_2025_02.csv,2025-02-16,12:19:00,2025,2,February,12,6,Sunday,True
125476,2/16/25 6:03 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,2.0,False,synthetic_2025_02.csv,2025-02-16,06:03:00,2025,2,February,6,6,Sunday,True
125477,2/16/25 12:25 PM,Latte,Coffee,Main Menu,Beverage,5.75,3.0,False,synthetic_2025_02.csv,2025-02-16,12:25:00,2025,2,February,12,6,Sunday,True
125478,2/16/25 7:42 AM,Latte,Coffee,Main Menu,Beverage,6.04,3.0,False,synthetic_2025_02.csv,2025-02-16,07:42:00,2025,2,February,7,6,Sunday,True
125479,2/16/25 12:38 PM,Latte,Coffee,Main Menu,Beverage,6.04,3.0,False,synthetic_2025_02.csv,2025-02-16,12:38:00,2025,2,February,12,6,Sunday,True
